cluster_id,keyword_hit,advertiser_name,page_id,ad_archive_id,started_running,still_active,days_live,countries,surfaces,variant_count,hook_first_line,headline,destination_url,eu_reach,longest_single_creative_days,total_span_days,relaunch,country_count,aftenskole_flag,target_ages,target_gender,lp_h1,lp_page_type,price_visible
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,1326994772447789,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,19,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,1733191141047215,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,69,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,1610599030470630,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,1458,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,2018261285475176,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,99,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,1055594577029484,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,19,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,1782019736179991,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,78,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
C1,spiralling,AccountsIQ,127731067266878,1007868018527329,2026-07-14,True,46,GB,facebook|instagram|messenger|threads,1,Xero prices rising?,Outgrowing Xero? We’ve got you.,accountsiq.com,1376,46,46,False,1,False,30-64,All,Cloud Accounting Trusted by Mid-Market Finance Teams,vsl,€275 per mo
C1,spiralling,AccountsIQ,127731067266878,939998732442747,2026-07-14,True,46,GB,facebook|instagram|messenger|threads,1,Xero prices rising?,Outgrowing Xero? We’ve got you.,accountsiq.com,1847,46,46,False,1,False,30-64,All,Cloud Accounting Trusted by Mid-Market Finance Teams,vsl,€275 per mo
C4,dysregulated,Elonga US,1070696226130319,1783854853058827,2026-07-14,True,46,DK,facebook|instagram|threads,1,I don’t guess your stress levels…,,www.elonga.com,2136,46,46,False,4,False,18-65,All,The only 3-minute morning wearable,optin,$99
C4,dysregulated,Elonga US,1070696226130319,1783854853058827,2026-07-14,True,46,DE,facebook|instagram|threads,1,I don’t guess your stress levels…,,www.elonga.com,2136,46,46,False,4,False,18-65,All,The only 3-minute morning wearable,optin,$99
C4,dysregulated,Elonga US,1070696226130319,1783854853058827,2026-07-14,True,46,NL,facebook|instagram|threads,1,I don’t guess your stress levels…,,www.elonga.com,2136,46,46,False,4,False,18-65,All,The only 3-minute morning wearable,optin,$99
C4,dysregulated,Elonga US,1070696226130319,1783854853058827,2026-07-14,True,46,GB,facebook|instagram|threads,1,I don’t guess your stress levels…,,www.elonga.com,2136,46,46,False,4,False,18-65,All,The only 3-minute morning wearable,optin,$99
C4,somatic,Flowers For Dais,1614184762021345,1735513244266695,2026-07-14,True,46,DK,facebook|instagram|audience_network|messenger|threads,1,🌙 From Hobby to Paid Astrologer in 4 Steps 🌙,Turn Your Astrology Hobby Into a Paid Practice,flowersfordaisastrology.com,2180,46,46,False,3,False,18-65,Women,Flowers For Dais,optin,€11
C4,somatic,Flowers For Dais,1614184762021345,982455928128603,2026-07-14,True,46,DK,facebook|instagram|audience_network|messenger|threads,1,🌙 From Hobby to Paid Astrologer in 4 Steps 🌙,Turn Your Astrology Hobby Into a Paid Practice,flowersfordaisastrology.com,1236,46,46,False,3,False,18-65,Women,Flowers For Dais,optin,€11
C4,somatic,Flowers For Dais,1614184762021345,1021006830650987,2026-07-14,True,46,DK,facebook|instagram|audience_network|messenger|threads,1,🌙 From Hobby to Paid Astrologer in 4 Steps 🌙,Turn Your Astrology Hobby Into a Paid Practice,flowersfordaisastrology.com,498,46,46,False,3,False,18-65,Women,Flowers For Dais,optin,€11
C4,somatic,Flowers For Dais,1614184762021345,1735513244266695,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,🌙 From Hobby to Paid Astrologer in 4 Steps 🌙,Turn Your Astrology Hobby Into a Paid Practice,flowersfordaisastrology.com,2180,46,46,False,3,False,18-65,Women,Flowers For Dais,optin,€11
C4,somatic,Flowers For Dais,1614184762021345,982455928128603,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,🌙 From Hobby to Paid Astrologer in 4 Steps 🌙,Turn Your Astrology Hobby Into a Paid Practice,flowersfordaisastrology.com,1236,46,46,False,3,False,18-65,Women,Flowers For Dais,optin,€11
C4,somatic,Flowers For Dais,1614184762021345,1021006830650987,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,🌙 From Hobby to Paid Astrologer in 4 Steps 🌙,Turn Your Astrology Hobby Into a Paid Practice,flowersfordaisastrology.com,498,46,46,False,3,False,18-65,Women,Flowers For Dais,optin,€11
C4,somatic,Flowers For Dais,1614184762021345,1735513244266695,2026-07-14,True,46,NL,facebook|instagram|audience_network|messenger|threads,1,🌙 From Hobby to Paid Astrologer in 4 Steps 🌙,Turn Your Astrology Hobby Into a Paid Practice,flowersfordaisastrology.com,2180,46,46,False,3,False,18-65,Women,Flowers For Dais,optin,€11
C4,somatic,Flowers For Dais,1614184762021345,982455928128603,2026-07-14,True,46,NL,facebook|instagram|audience_network|messenger|threads,1,🌙 From Hobby to Paid Astrologer in 4 Steps 🌙,Turn Your Astrology Hobby Into a Paid Practice,flowersfordaisastrology.com,1236,46,46,False,3,False,18-65,Women,Flowers For Dais,optin,€11
C4,somatic,Flowers For Dais,1614184762021345,1021006830650987,2026-07-14,True,46,NL,facebook|instagram|audience_network|messenger|threads,1,🌙 From Hobby to Paid Astrologer in 4 Steps 🌙,Turn Your Astrology Hobby Into a Paid Practice,flowersfordaisastrology.com,498,46,46,False,3,False,18-65,Women,Flowers For Dais,optin,€11
C8,stresshåndtering,Djøf,98486774725,2084475655497196,2026-07-14,True,46,DK,facebook|instagram|messenger,5,"Det giver ret god mening, hvis du vil stå stærkt i dit arbejdsliv.",Få 3 måneder for 0 kr. ➡️,djoef.dk,23001,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,26679223118418171,2026-07-14,True,46,DK,facebook|instagram|messenger,5,"🔥 Prøv vores ydelser kvit og frit i 3 måneder. Det giver ret god mening, hvis du vil stå stærkt i dit arbejdsliv.",Få 3 måneder for 0 kr. ➡️,djoef.dk,33536,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,1008252068849781,2026-07-14,True,46,DK,facebook|instagram|messenger,5,"Det giver ret god mening, hvis du vil stå stærkt i dit arbejdsliv.",Få 3 måneder for 0 kr. ➡️,djoef.dk,49483,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,1026306853713520,2026-07-14,True,46,DK,facebook|instagram|messenger,5,"🔥 Prøv vores ydelser kvit og frit i 3 måneder. Det giver ret god mening, hvis du vil stå stærkt i dit arbejdsliv.",Få 3 måneder for 0 kr. ➡️,djoef.dk,6177,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,883617298140234,2026-07-14,True,46,DK,facebook|instagram|messenger,5,"🔥 Prøv vores ydelser kvit og frit i 3 måneder. Det giver ret god mening, hvis du vil stå stærkt i dit arbejdsliv.",Få 3 måneder for 0 kr. ➡️,djoef.dk,18988,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,1512696173261481,2026-07-14,True,46,DK,facebook|instagram|messenger,5,"Det giver ret god mening, hvis du vil stå stærkt i dit arbejdsliv.",Få 3 måneder for 0 kr. ➡️,djoef.dk,19261,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,1740007673696962,2026-07-14,True,46,DK,facebook|instagram|messenger,5,"Det giver ret god mening, hvis du vil stå stærkt i dit arbejdsliv.",Få 3 måneder for 0 kr. ➡️,djoef.dk,20233,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,2116783155567740,2026-07-14,True,46,DK,facebook|instagram|messenger,5,🔥 Prøv vores ydelser kvit og frit i 3 måneder – og stå stærkt i dit arbejdsliv som vores 110.000 andre medlemmer.,Få 3 måneder for 0 kr. ➡️,djoef.dk,2888,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,3140202936164183,2026-07-14,True,46,DK,facebook|instagram|messenger,5,"🔥 Prøv vores ydelser kvit og frit i 3 måneder. Det giver ret god mening, hvis du vil stå stærkt i dit arbejdsliv.",Få 3 måneder for 0 kr. ➡️,djoef.dk,5034,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,3535196499977459,2026-07-14,True,46,DK,facebook|instagram|messenger,5,🔥 Prøv vores ydelser kvit og frit i 3 måneder – og stå stærkt i dit arbejdsliv som vores 110.000 andre medlemmer.,Få 3 måneder for 0 kr. ➡️,djoef.dk,3869,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,4263087580669007,2026-07-14,True,46,DK,facebook|instagram|messenger,5,🔥 Prøv vores ydelser kvit og frit i 3 måneder – og stå stærkt i dit arbejdsliv som vores 110.000 andre medlemmer.,Få 3 måneder for 0 kr. ➡️,djoef.dk,1952,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C8,stresshåndtering,Djøf,98486774725,1046332104501272,2026-07-14,True,46,DK,facebook|instagram|messenger,5,"Det giver ret god mening, hvis du vil stå stærkt i dit arbejdsliv.",Få 3 måneder for 0 kr. ➡️,djoef.dk,10386,46,46,False,1,False,27-60,All,Din fagforening - stå stærkt i dit studie- og arbejdsliv,application_form,0 kr
C2,can't switch off,Lamate - Amsterdam,393883350478653,1579324863719231,2026-07-15,True,45,GB,facebook|instagram|audience_network|messenger|threads,1,It's 11pm. The house is finally quiet — but your mind is still carrying everyone else's worries.,For Women Who Can't Switch Off,lamatejewelry.com,,45,45,False,2,False,18-65,All,"Protect your energy. 
Wear your intention.",direct_checkout,$39.00
C2,can't switch off,Lamate - Amsterdam,393883350478653,1579324863719231,2026-07-15,True,45,US,facebook|instagram|audience_network|messenger|threads,1,It's 11pm. The house is finally quiet — but your mind is still carrying everyone else's worries.,For Women Who Can't Switch Off,lamatejewelry.com,,45,45,False,2,False,18-65,All,"Protect your energy. 
Wear your intention.",direct_checkout,$39.00
C2,switch off after work,Real Mad Honey,105776664622277,1341689158092155,2026-07-15,True,45,GB,facebook|instagram|audience_network|messenger|threads,1,Being unable to switch off after work isn't a personality trait. It's your nervous system stuck in a gear it can't get out of. Mad honey has a naturally occurring compound called grayanotoxin that physically addresses that. Not gradually over weeks. Within 30 minutes of taking a spoon. This batch is nearly out. Grab your jar before they're still on sale.,The buzz without the damage.,realmadhoney.uk,,45,45,False,1,False,21-65,All,Wild Mad Honey Nature’s Rarest Ritual in a Jar,direct_checkout,£0.00
C2,switch off after work,Sculpd,100638434943864,2106941984034184,2026-07-15,True,45,GB,facebook|instagram|audience_network,1,"Come home, open your phone, scroll for an hour, feel worse than when you started. I know the feeling. Started doing pottery to switch off after work and I genuinely cannot explain how different it feels. Everything's in the Sculpd kit. No setup, no skill needed. Just you, some clay, and something real to show for it. 1m pots sculpted. Find out why.",No screen. Just clay.,sculpd.co.uk,,50,50,False,3,False,18-65,All,Sculpd,direct_checkout,£35
